UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Connecticut Actual Load (MW),Maine Actual Load (MW),New Hampshire Actual Load (MW),Northeast Massachusetts Actual Load (MW),Rhode Island Actual Load (MW),Southeast Massachusetts Actual Load (MW),Vermont Actual Load (MW),Western/Central Massachusetts Actual Load (MW)
8/28/2024 4:00,8/27/2024 23:00,8/28/2024 0:00,8/27/2024,24,3280.285,1145.725,1270.988,2874.236,948.789,1729.518,606.607,1880.712
8/28/2024 5:00,8/28/2024 0:00,8/28/2024 1:00,8/28/2024,1,3004.89,1082.721,1188.077,2688.247,996.351,1591.84,570.02,1761.919
8/28/2024 6:00,8/28/2024 1:00,8/28/2024 2:00,8/28/2024,2,2832.171,1034.814,1132.333,2548.431,804.674,1499.578,553.517,1677.73
8/28/2024 7:00,8/28/2024 2:00,8/28/2024 3:00,8/28/2024,3,2740.904,1018.954,1099.5,2454.436,776.823,1445.103,540.278,1618.853
8/28/2024 8:00,8/28/2024 3:00,8/28/2024 4:00,8/28/2024,4,2691.134,1007.047,1093.911,2406.416,766.135,1414.28,532.489,1595.119
8/28/2024 9:00,8/28/2024 4:00,8/28/2024 5:00,8/28/2024,5,2718.69,1044.628,1121.558,2432.681,772.856,1432.844,543.115,1619.025
8/28/2024 10:00,8/28/2024 5:00,8/28/2024 6:00,8/28/2024,6,2903,1113.168,1206.88,2578.27,818.207,1510.783,582.442,1723.693
8/28/2024 11:00,8/28/2024 6:00,8/28/2024 7:00,8/28/2024,7,3188.476,1242.75,1321.6,2830.342,891.207,1660.456,640.968,1872.062
8/28/2024 12:00,8/28/2024 7:00,8/28/2024 8:00,8/28/2024,8,3409.536,1313.469,1417.155,3034.012,933.646,1779.738,659.205,1959.139
8/28/2024 13:00,8/28/2024 8:00,8/28/2024 9:00,8/28/2024,9,3555.872,1312.686,1484.66,3174.22,994.68,1855.917,642.683,2028.519
8/28/2024 14:00,8/28/2024 9:00,8/28/2024 10:00,8/28/2024,10,3719.345,1340.315,1557.237,3343.454,1072.206,1883.279,623.251,2076.574
8/28/2024 15:00,8/28/2024 10:00,8/28/2024 11:00,8/28/2024,11,3958.13,1393.712,1649.132,3540.74,1118.724,2009.657,594.069,2159.8
8/28/2024 16:00,8/28/2024 11:00,8/28/2024 12:00,8/28/2024,12,4226.882,1447.468,1728.064,3756.172,1223.662,2139.018,556.273,2276.49
8/28/2024 17:00,8/28/2024 12:00,8/28/2024 13:00,8/28/2024,13,4534.585,1503.131,1775.416,3984.443,1312.73,2310.944,504.458,2362.64
8/28/2024 18:00,8/28/2024 13:00,8/28/2024 14:00,8/28/2024,14,4749.701,1492.918,1804.376,4079.016,1371.192,2484.143,445.128,2460.689
8/28/2024 19:00,8/28/2024 14:00,8/28/2024 15:00,8/28/2024,15,4959.518,1439.878,1787.766,4195.823,1430.92,2617.83,413.58,2533.98
8/28/2024 20:00,8/28/2024 15:00,8/28/2024 16:00,8/28/2024,16,5217.894,1439.442,1814.369,4209.252,1451.945,2733.087,415.086,2609.838
8/28/2024 21:00,8/28/2024 16:00,8/28/2024 17:00,8/28/2024,17,5387.202,1471.796,1852.515,4278.568,1487.349,2811.254,463.149,2649.556
8/28/2024 22:00,8/28/2024 17:00,8/28/2024 18:00,8/28/2024,18,5502.217,1536.828,1870.564,4270.32,1525.434,2855.447,567.536,2711.061
8/28/2024 23:00,8/28/2024 18:00,8/28/2024 19:00,8/28/2024,19,5480.052,1556.18,1818.295,4127.077,1484.372,2829.379,662.455,2688.766
8/29/2024 0:00,8/28/2024 19:00,8/28/2024 20:00,8/28/2024,20,5351.007,1516.729,1743.687,3988.342,1467.986,2748.213,679.821,2655.771
8/29/2024 1:00,8/28/2024 20:00,8/28/2024 21:00,8/28/2024,21,5156.44,1462.382,1659.02,3796.376,1398.289,2620.484,665.684,2589.881
8/29/2024 2:00,8/28/2024 21:00,8/28/2024 22:00,8/28/2024,22,4803.604,1337.903,1506.466,3512.05,1292.09,2411.1,632.876,2376.803
8/29/2024 3:00,8/28/2024 22:00,8/28/2024 23:00,8/28/2024,23,4348.993,1211.067,1354.259,3185.725,1156.815,2129.19,584.913,2166.826
8/29/2024 4:00,8/28/2024 23:00,8/29/2024 0:00,8/28/2024,24,3916.514,1102.733,1228.866,2865.663,1028.895,1882.051,537.106,1956.773
8/29/2024 5:00,8/29/2024 0:00,8/29/2024 1:00,8/29/2024,1,3585.767,1023.08,1139.99,2612.587,934.843,1698.842,501.976,1816.335
8/29/2024 6:00,8/29/2024 1:00,8/29/2024 2:00,8/29/2024,2,3343.794,997.993,1081.218,2439.318,870.628,1591.275,479.187,1702.618
8/29/2024 7:00,8/29/2024 2:00,8/29/2024 3:00,8/29/2024,3,3141.61,962.131,1039.444,2340.3,826.767,1502.334,468.628,1624.712
8/29/2024 8:00,8/29/2024 3:00,8/29/2024 4:00,8/29/2024,4,2997.516,954.64,1021.794,2274.443,798.888,1452.428,461.146,1580.438
8/29/2024 9:00,8/29/2024 4:00,8/29/2024 5:00,8/29/2024,5,2943.362,972.106,1036.522,2271.043,776.748,1457.325,470.221,1587.062
8/29/2024 10:00,8/29/2024 5:00,8/29/2024 6:00,8/29/2024,6,3042.688,1050.088,1104.185,2357.306,842.829,1539.891,504.299,1667.276
8/29/2024 11:00,8/29/2024 6:00,8/29/2024 7:00,8/29/2024,7,3260.241,1161.731,1208.335,2535.01,859.521,1622.622,556.773,1792.049
8/29/2024 12:00,8/29/2024 7:00,8/29/2024 8:00,8/29/2024,8,3381.272,1183.189,1281.093,2675.448,887.145,1692.03,543.22,1841.202
8/29/2024 13:00,8/29/2024 8:00,8/29/2024 9:00,8/29/2024,9,3402.272,1152.823,1317.966,2766.187,906.783,1693.38,453.781,1842.463
8/29/2024 14:00,8/29/2024 9:00,8/29/2024 10:00,8/29/2024,10,3446.22,1106.05,1319.796,2801.817,943.51,1674.108,362.97,1812.442
8/29/2024 15:00,8/29/2024 10:00,8/29/2024 11:00,8/29/2024,11,3491.896,1098.487,1330.688,2844.631,958.085,1660.031,310.819,1813.307
8/29/2024 16:00,8/29/2024 11:00,8/29/2024 12:00,8/29/2024,12,3531.503,1104.203,1355.333,2885.864,968.63,1668.762,291.377,1845.355
8/29/2024 17:00,8/29/2024 12:00,8/29/2024 13:00,8/29/2024,13,3632.399,1112.108,1381.212,2897.556,993.834,1668.508,276.72,1887.089
8/29/2024 18:00,8/29/2024 13:00,8/29/2024 14:00,8/29/2024,14,3712.176,1129.072,1400.309,2891.345,1013.287,1706.098,278.34,1915.419
8/29/2024 19:00,8/29/2024 14:00,8/29/2024 15:00,8/29/2024,15,3727.82,1146.47,1409.268,2926.129,1016.78,1758.292,287.853,1935.967
8/29/2024 20:00,8/29/2024 15:00,8/29/2024 16:00,8/29/2024,16,3746.915,1200.264,1443.176,2984.412,1053.016,1830.286,329.565,1984.078
8/29/2024 21:00,8/29/2024 16:00,8/29/2024 17:00,8/29/2024,17,3766.206,1276.673,1492.503,3043.352,1079.283,1939.466,419.208,2032.716
8/29/2024 22:00,8/29/2024 17:00,8/29/2024 18:00,8/29/2024,18,3835.599,1377.966,1538.276,3075.55,1113.724,2007.787,538.22,2099.76
8/29/2024 23:00,8/29/2024 18:00,8/29/2024 19:00,8/29/2024,19,3842.492,1426.203,1526.626,2995.964,1076.247,2007.859,643.923,2114.328
8/30/2024 0:00,8/29/2024 19:00,8/29/2024 20:00,8/29/2024,20,3846.028,1420.501,1486.076,2923.139,1046.565,1946.326,679.294,2097.555
8/30/2024 1:00,8/29/2024 20:00,8/29/2024 21:00,8/29/2024,21,3784.492,1360.632,1432.716,2849.306,999.918,1878.177,664.832,2042.279
8/30/2024 2:00,8/29/2024 21:00,8/29/2024 22:00,8/29/2024,22,3559.547,1254.085,1324.369,2704.366,914.681,1755.501,629.192,1922.142
8/30/2024 3:00,8/29/2024 22:00,8/29/2024 23:00,8/29/2024,23,3262.285,1165.761,1206.816,2540.099,820.709,1601.635,584.987,1771.788
8/30/2024 4:00,8/29/2024 23:00,8/30/2024 0:00,8/29/2024,24,2987.546,1055.813,1105.241,2346.602,773.32,1407.803,538.21,1632.108
8/30/2024 5:00,8/30/2024 0:00,8/30/2024 1:00,8/30/2024,1,2765.037,992.475,1034.342,2192.091,905.109,1304.206,500.818,1534.226
8/30/2024 6:00,8/30/2024 1:00,8/30/2024 2:00,8/30/2024,2,2602.253,952.101,985.346,2087.352,686.053,1261.057,485.017,1449.116
8/30/2024 7:00,8/30/2024 2:00,8/30/2024 3:00,8/30/2024,3,2505.729,927.718,954.328,2009.998,662.593,1210.619,473.627,1404.901
8/30/2024 8:00,8/30/2024 3:00,8/30/2024 4:00,8/30/2024,4,2441.796,923.698,943.909,1978.849,657.195,1194.108,463.283,1381.845
8/30/2024 9:00,8/30/2024 4:00,8/30/2024 5:00,8/30/2024,5,2450.667,941.615,962.576,1996.789,663.032,1207.419,470.522,1397.935
8/30/2024 10:00,8/30/2024 5:00,8/30/2024 6:00,8/30/2024,6,2586.758,996.112,1024.256,2090.138,699.876,1267.075,501.328,1472.349
8/30/2024 11:00,8/30/2024 6:00,8/30/2024 7:00,8/30/2024,7,2833.789,1100.203,1115.652,2250.157,732.967,1364.476,551.525,1586.647
8/30/2024 12:00,8/30/2024 7:00,8/30/2024 8:00,8/30/2024,8,2991.52,1145.264,1192.792,2397.995,767.812,1441.395,548.837,1651.583
8/30/2024 13:00,8/30/2024 8:00,8/30/2024 9:00,8/30/2024,9,3037.397,1130.369,1234.221,2533.645,783.948,1470.328,466.126,1650.41
8/30/2024 14:00,8/30/2024 9:00,8/30/2024 10:00,8/30/2024,10,3002.601,1090.274,1248.74,2627.209,794.855,1466.98,360.482,1622.339
8/30/2024 15:00,8/30/2024 10:00,8/30/2024 11:00,8/30/2024,11,2983.603,1092.952,1260.869,2664.621,817.285,1430.188,297.903,1591.436
8/30/2024 16:00,8/30/2024 11:00,8/30/2024 12:00,8/30/2024,12,2969.812,1091.692,1269.469,2667.901,845.586,1421.226,268.893,1581.517
8/30/2024 17:00,8/30/2024 12:00,8/30/2024 13:00,8/30/2024,13,2965.694,1087.785,1274.669,2665.55,872.953,1444.418,264.552,1610.748
8/30/2024 18:00,8/30/2024 13:00,8/30/2024 14:00,8/30/2024,14,3049.577,1087.542,1291.091,2688.781,892.698,1499.196,275.135,1655.463
8/30/2024 19:00,8/30/2024 14:00,8/30/2024 15:00,8/30/2024,15,3177.242,1093.834,1305.573,2712.507,908.573,1571.569,297.773,1699.64
8/30/2024 20:00,8/30/2024 15:00,8/30/2024 16:00,8/30/2024,16,3353.012,1132.549,1336.155,2774.552,939.758,1671.893,352.051,1783.132
8/30/2024 21:00,8/30/2024 16:00,8/30/2024 17:00,8/30/2024,17,3546.03,1202.747,1383.515,2850.397,1012.607,1771.289,449.777,1885.347
8/30/2024 22:00,8/30/2024 17:00,8/30/2024 18:00,8/30/2024,18,3673.89,1301.921,1429.614,2890.303,1042.713,1888.158,557.598,1995.949
8/30/2024 23:00,8/30/2024 18:00,8/30/2024 19:00,8/30/2024,19,3639.407,1342.319,1419.586,2835.319,1018.51,1910.728,648.712,2014.082
8/31/2024 0:00,8/30/2024 19:00,8/30/2024 20:00,8/30/2024,20,3569.457,1332.526,1386.187,2800.04,990.101,1869.945,667.479,1991.896
8/31/2024 1:00,8/30/2024 20:00,8/30/2024 21:00,8/30/2024,21,3481.915,1286.515,1343.845,2739.807,958.176,1810.539,653.887,1939.171
8/31/2024 2:00,8/30/2024 21:00,8/30/2024 22:00,8/30/2024,22,3287.571,1211.681,1255.019,2638.035,903.611,1708.314,629.022,1841.304
8/31/2024 3:00,8/30/2024 22:00,8/30/2024 23:00,8/30/2024,23,3044.522,1120.673,1158.888,2489.07,858.229,1567.855,597.685,1716.503
8/31/2024 4:00,8/30/2024 23:00,8/31/2024 0:00,8/30/2024,24,2811.445,1030.96,1065.872,2327.625,785.871,1437.359,554.891,1601.507
8/31/2024 5:00,8/31/2024 0:00,8/31/2024 1:00,8/31/2024,1,2625.568,979.863,996.075,2201.102,732.026,1355.418,521.508,1510.796
8/31/2024 6:00,8/31/2024 1:00,8/31/2024 2:00,8/31/2024,2,2488.976,935.386,955.039,2104.7,693.366,1271.736,503.68,1439.953
8/31/2024 7:00,8/31/2024 2:00,8/31/2024 3:00,8/31/2024,3,2405.26,917.21,930.821,2044.877,670.033,1223.799,490.085,1401.265
8/31/2024 8:00,8/31/2024 3:00,8/31/2024 4:00,8/31/2024,4,2358.778,906.794,919.808,2012.669,653.329,1198.9,481.269,1371.343
8/31/2024 9:00,8/31/2024 4:00,8/31/2024 5:00,8/31/2024,5,2348.7,913.174,922.796,2009.588,651.218,1160.326,480.762,1372.527
8/31/2024 10:00,8/31/2024 5:00,8/31/2024 6:00,8/31/2024,6,2397.693,938.276,948.374,2050.607,611.304,1211.336,489.189,1386.923
8/31/2024 11:00,8/31/2024 6:00,8/31/2024 7:00,8/31/2024,7,2475.354,983.086,989.608,2115.722,664.328,1297.841,503.792,1433.207
8/31/2024 12:00,8/31/2024 7:00,8/31/2024 8:00,8/31/2024,8,2611.603,1040.194,1056.788,2215.162,658.03,1349.579,505.608,1488.959
8/31/2024 13:00,8/31/2024 8:00,8/31/2024 9:00,8/31/2024,9,2763.355,1110.851,1134.561,2323.79,712.993,1369.076,503.171,1556.103
8/31/2024 14:00,8/31/2024 9:00,8/31/2024 10:00,8/31/2024,10,2860.952,1129.967,1195.602,2411.48,773.484,1463.388,497.506,1574.984
8/31/2024 15:00,8/31/2024 10:00,8/31/2024 11:00,8/31/2024,11,2892.052,1146.232,1230.436,2489.104,770.378,1472.382,499.836,1605.093
8/31/2024 16:00,8/31/2024 11:00,8/31/2024 12:00,8/31/2024,12,3004.898,1167.165,1253.172,2573.68,829.249,1546.925,505.859,1617.234
8/31/2024 17:00,8/31/2024 12:00,8/31/2024 13:00,8/31/2024,13,3202.626,1194.159,1282.191,2621.314,863.365,1581.461,532.352,1714.338
8/31/2024 18:00,8/31/2024 13:00,8/31/2024 14:00,8/31/2024,14,3304.048,1207.103,1309.216,2749.603,917.293,1662.714,522.202,1786.732
8/31/2024 19:00,8/31/2024 14:00,8/31/2024 15:00,8/31/2024,15,3385.117,1207.795,1316.914,2863.004,956.482,1772.27,529.836,1831.459
8/31/2024 20:00,8/31/2024 15:00,8/31/2024 16:00,8/31/2024,16,3445.939,1230.011,1327.488,2880.95,998.584,1852.11,551.685,1840.593
8/31/2024 21:00,8/31/2024 16:00,8/31/2024 17:00,8/31/2024,17,3590.48,1261.617,1354.334,2906.149,1025.348,1953.842,607.664,1884.665
8/31/2024 22:00,8/31/2024 17:00,8/31/2024 18:00,8/31/2024,18,3706.614,1311.399,1395.53,2928.818,1051.299,2066.263,648.795,1950.272
8/31/2024 23:00,8/31/2024 18:00,8/31/2024 19:00,8/31/2024,19,3713.313,1325.919,1403.467,2951.967,1036.016,2076.834,655.111,1971.619
9/1/2024 0:00,8/31/2024 19:00,8/31/2024 20:00,8/31/2024,20,3696.626,1328.694,1403.457,2951.959,1019.06,2042.214,649.332,1985.493
9/1/2024 1:00,8/31/2024 20:00,8/31/2024 21:00,8/31/2024,21,3625.304,1305.005,1374.18,2916.343,984.652,1993.187,634.15,1951.856
9/1/2024 2:00,8/31/2024 21:00,8/31/2024 22:00,8/31/2024,22,3489.263,1234.475,1306.644,2832.018,949.407,1872.677,614.697,1879.469
9/1/2024 3:00,8/31/2024 22:00,8/31/2024 23:00,8/31/2024,23,3286.959,1162.897,1224.869,2727.783,892.964,1749.811,587.779,1789.984
9/1/2024 4:00,8/31/2024 23:00,9/1/2024 0:00,8/31/2024,24,3082.534,1080.49,1141.061,2607.191,870.997,1635.542,550.358,1690.723
9/1/2024 5:00,9/1/2024 0:00,9/1/2024 1:00,9/1/2024,1,2897.097,1033.237,1083.935,2504.587,972.67,1555.13,520.147,1611.169
9/1/2024 6:00,9/1/2024 1:00,9/1/2024 2:00,9/1/2024,2,2759.335,1009.268,1043.449,2402.63,793.346,1483.6,502.963,1554.845
9/1/2024 7:00,9/1/2024 2:00,9/1/2024 3:00,9/1/2024,3,2672.005,980.661,1016.681,2343.552,743.699,1403.633,494.032,1506.706
9/1/2024 8:00,9/1/2024 3:00,9/1/2024 4:00,9/1/2024,4,2609.53,968.083,1002.21,2314.341,766.309,1389.83,483.673,1477.757
9/1/2024 9:00,9/1/2024 4:00,9/1/2024 5:00,9/1/2024,5,2588.963,960.456,1002.292,2301.001,759.692,1380.168,483.805,1465.585
9/1/2024 10:00,9/1/2024 5:00,9/1/2024 6:00,9/1/2024,6,2615.194,988.117,1019.091,2320.183,746.499,1387.134,490.942,1482.727
9/1/2024 11:00,9/1/2024 6:00,9/1/2024 7:00,9/1/2024,7,2692.188,1046.007,1048.853,2367.173,761.227,1468.077,505.137,1509.572
9/1/2024 12:00,9/1/2024 7:00,9/1/2024 8:00,9/1/2024,8,2815.688,1112.634,1114.026,2451.671,839.995,1503.381,494.253,1562.611
9/1/2024 13:00,9/1/2024 8:00,9/1/2024 9:00,9/1/2024,9,3023.087,1173.213,1211.349,2575.124,886.074,1633.231,435.628,1642.202
9/1/2024 14:00,9/1/2024 9:00,9/1/2024 10:00,9/1/2024,10,3180.872,1213.424,1286.506,2717.839,884.607,1765.842,369.446,1717.318
9/1/2024 15:00,9/1/2024 10:00,9/1/2024 11:00,9/1/2024,11,3301.022,1215.26,1345.413,2872.835,939.318,1832.487,332.944,1766.169
9/1/2024 16:00,9/1/2024 11:00,9/1/2024 12:00,9/1/2024,12,3446.929,1231.558,1395.501,3029.78,985.602,1890.878,314.48,1812.454
9/1/2024 17:00,9/1/2024 12:00,9/1/2024 13:00,9/1/2024,13,3623.81,1234.736,1438.008,3147.705,1013.418,1982.341,300.864,1885.659
9/1/2024 18:00,9/1/2024 13:00,9/1/2024 14:00,9/1/2024,14,3783.351,1247.461,1480.235,3180.483,1005.978,2021.109,300.37,1930.741
9/1/2024 19:00,9/1/2024 14:00,9/1/2024 15:00,9/1/2024,15,3805.055,1270.023,1525.048,3295.833,1052.193,2017.137,320.6,2015.827
9/1/2024 20:00,9/1/2024 15:00,9/1/2024 16:00,9/1/2024,16,3772.632,1312.499,1580.866,3390.189,1094.994,2061.399,364.927,2086.355
9/1/2024 21:00,9/1/2024 16:00,9/1/2024 17:00,9/1/2024,17,3838.574,1403.45,1653.013,3441.892,1066.732,2102.232,463.226,2174.833
9/1/2024 22:00,9/1/2024 17:00,9/1/2024 18:00,9/1/2024,18,3897.616,1501.166,1713.921,3513.19,1078.102,2082.438,587.951,2240.864
9/1/2024 23:00,9/1/2024 18:00,9/1/2024 19:00,9/1/2024,19,3945.877,1511.316,1700.944,3476.597,1059.741,2071.747,662.668,2262.921
9/2/2024 0:00,9/1/2024 19:00,9/1/2024 20:00,9/1/2024,20,3885.058,1506.865,1655.369,3442.94,1055.46,2074.639,667.526,2226.074
9/2/2024 1:00,9/1/2024 20:00,9/1/2024 21:00,9/1/2024,21,3828.272,1452.94,1593.779,3385.18,1041.252,2033.896,645.285,2190.746
9/2/2024 2:00,9/1/2024 21:00,9/1/2024 22:00,9/1/2024,22,3646.833,1372.684,1489.389,3270.496,984.39,1960.358,614.022,2096.559
9/2/2024 3:00,9/1/2024 22:00,9/1/2024 23:00,9/1/2024,23,3410.515,1270.822,1372.858,3111.245,926.095,1847.286,577.117,1967.318
9/2/2024 4:00,9/1/2024 23:00,9/2/2024 0:00,9/1/2024,24,3162.459,1184.606,1262.611,2918.359,901.195,1688.795,532.371,1826.555
9/2/2024 5:00,9/2/2024 0:00,9/2/2024 1:00,9/2/2024,1,2945.166,1087.262,1172.276,2749.356,861.283,1608.544,494.844,1713.523
9/2/2024 6:00,9/2/2024 1:00,9/2/2024 2:00,9/2/2024,2,2766.182,1031.808,1101.396,2616.872,827.237,1508.678,473.933,1624.728
9/2/2024 7:00,9/2/2024 2:00,9/2/2024 3:00,9/2/2024,3,2600.008,1003.512,1056.158,2502.226,791.031,1451.28,459.598,1545.322
9/2/2024 8:00,9/2/2024 3:00,9/2/2024 4:00,9/2/2024,4,2485.69,984.504,1029.469,2394.557,767.961,1402.848,446.397,1503.561
9/2/2024 9:00,9/2/2024 4:00,9/2/2024 5:00,9/2/2024,5,2446.911,992.26,1022.218,2370.425,761.187,1414.155,444.684,1493.059
9/2/2024 10:00,9/2/2024 5:00,9/2/2024 6:00,9/2/2024,6,2482.246,1001.687,1033.604,2394.344,760.352,1406.353,451.649,1501.929
9/2/2024 11:00,9/2/2024 6:00,9/2/2024 7:00,9/2/2024,7,2524.042,1027.463,1050.559,2431.019,766.439,1427.547,462.118,1520.834
9/2/2024 12:00,9/2/2024 7:00,9/2/2024 8:00,9/2/2024,8,2581.361,1045.663,1090.885,2451.245,772.107,1454.412,441.789,1515.437
9/2/2024 13:00,9/2/2024 8:00,9/2/2024 9:00,9/2/2024,9,2705.71,1050.385,1148.074,2505.469,803.682,1523.276,365.839,1497.098
9/2/2024 14:00,9/2/2024 9:00,9/2/2024 10:00,9/2/2024,10,2826.019,1044.137,1187.031,2565.819,819.293,1563.192,292.962,1486.788
9/2/2024 15:00,9/2/2024 10:00,9/2/2024 11:00,9/2/2024,11,2786.973,1052.858,1212.679,2613.219,861.697,1609.216,291.827,1475.152
9/2/2024 16:00,9/2/2024 11:00,9/2/2024 12:00,9/2/2024,12,2783.328,1091.126,1244.187,2673.4,843.005,1604.513,346.925,1500.424
9/2/2024 17:00,9/2/2024 12:00,9/2/2024 13:00,9/2/2024,13,2900,1108.535,1278.474,2732.05,899.67,1637.2,356.258,1560.207
9/2/2024 18:00,9/2/2024 13:00,9/2/2024 14:00,9/2/2024,14,3065.823,1132.291,1287.614,2817.477,919.371,1667.726,375.012,1597.466
9/2/2024 19:00,9/2/2024 14:00,9/2/2024 15:00,9/2/2024,15,3142.25,1160.68,1298.673,2866.02,990.764,1663.915,387.467,1629.172
9/2/2024 20:00,9/2/2024 15:00,9/2/2024 16:00,9/2/2024,16,3315.314,1193.16,1323.834,2917.831,1042.826,1785.215,402.361,1710.205
9/2/2024 21:00,9/2/2024 16:00,9/2/2024 17:00,9/2/2024,17,3488.662,1263.122,1369.204,3021.256,1050.802,1888.21,452.427,1827.346
9/2/2024 22:00,9/2/2024 17:00,9/2/2024 18:00,9/2/2024,18,3638.583,1355.533,1426.508,3101.369,1100.276,1989.632,507.723,1935.345
9/2/2024 23:00,9/2/2024 18:00,9/2/2024 19:00,9/2/2024,19,3632.218,1386.196,1420.505,3054.306,1061.454,2000.591,559.812,1965.886
9/3/2024 0:00,9/2/2024 19:00,9/2/2024 20:00,9/2/2024,20,3554.571,1376.538,1393.562,3011.968,1043.017,1958.678,587.09,1952.926
9/3/2024 1:00,9/2/2024 20:00,9/2/2024 21:00,9/2/2024,21,3428.758,1301.793,1335.098,2922.347,1018.933,1865.241,574.05,1884.739
9/3/2024 2:00,9/2/2024 21:00,9/2/2024 22:00,9/2/2024,22,3154.107,1197.331,1218.874,2766.203,916.225,1738.252,542.079,1758.688
9/3/2024 3:00,9/2/2024 22:00,9/2/2024 23:00,9/2/2024,23,2841.418,1082.56,1101.267,2543.966,810.92,1540.18,505.093,1608.348
9/3/2024 4:00,9/2/2024 23:00,9/3/2024 0:00,9/2/2024,24,2549.654,989.702,1005.176,2306.296,729.925,1412.734,461.968,1481.379
9/3/2024 5:00,9/3/2024 0:00,9/3/2024 1:00,9/3/2024,1,2352.419,939.727,943.652,2142.297,734.889,1324.501,433.795,1373.107
9/3/2024 6:00,9/3/2024 1:00,9/3/2024 2:00,9/3/2024,2,2219.472,903.727,904.572,2021.966,655.324,1182.198,420.028,1306.571
9/3/2024 7:00,9/3/2024 2:00,9/3/2024 3:00,9/3/2024,3,2129.15,888.511,884.295,1953.826,643.344,1166.838,414.852,1265.565
9/3/2024 8:00,9/3/2024 3:00,9/3/2024 4:00,9/3/2024,4,2089.892,888.981,883.557,1922.791,631.394,1149.414,411.292,1249.526
9/3/2024 9:00,9/3/2024 4:00,9/3/2024 5:00,9/3/2024,5,2106.905,917.869,911.242,1945.103,646.124,1192.547,420.013,1278.844
9/3/2024 10:00,9/3/2024 5:00,9/3/2024 6:00,9/3/2024,6,2272.46,1007.909,1001.824,2060.288,741.811,1280.386,456.423,1381.426
9/3/2024 11:00,9/3/2024 6:00,9/3/2024 7:00,9/3/2024,7,2549.751,1121.175,1125.776,2244.504,727.983,1349.569,516.1,1543.199
9/3/2024 12:00,9/3/2024 7:00,9/3/2024 8:00,9/3/2024,8,2703.12,1151.092,1192.62,2384.273,758.531,1412.483,506.943,1602.495
9/3/2024 13:00,9/3/2024 8:00,9/3/2024 9:00,9/3/2024,9,2678.029,1103.089,1208.661,2460.521,738.08,1368.791,397.649,1578.917
9/3/2024 14:00,9/3/2024 9:00,9/3/2024 10:00,9/3/2024,10,2612.904,1039.8,1200.342,2510.706,762.629,1370.662,284.267,1522.329
9/3/2024 15:00,9/3/2024 10:00,9/3/2024 11:00,9/3/2024,11,2569.354,1025.89,1196.717,2532.608,726.154,1322.244,221.778,1487.618
9/3/2024 16:00,9/3/2024 11:00,9/3/2024 12:00,9/3/2024,12,2537.659,1028.285,1200.362,2546.031,791.549,1326.313,198.842,1466.037
9/3/2024 17:00,9/3/2024 12:00,9/3/2024 13:00,9/3/2024,13,2529.709,1041.016,1212.165,2571.381,818.637,1345.425,191.724,1471.856
9/3/2024 18:00,9/3/2024 13:00,9/3/2024 14:00,9/3/2024,14,2610.304,1051.69,1222.917,2607.104,864.752,1412.457,203.321,1509.902
9/3/2024 19:00,9/3/2024 14:00,9/3/2024 15:00,9/3/2024,15,2723.882,1058.426,1236.838,2685.076,852.26,1433.829,222.429,1567.79
9/3/2024 20:00,9/3/2024 15:00,9/3/2024 16:00,9/3/2024,16,2905.465,1106.698,1274.573,2777.943,917.274,1588.555,268.209,1653.103
9/3/2024 21:00,9/3/2024 16:00,9/3/2024 17:00,9/3/2024,17,3138.585,1193.219,1334.603,2887.28,988.676,1712.152,354.064,1773.706
9/3/2024 22:00,9/3/2024 17:00,9/3/2024 18:00,9/3/2024,18,3363.526,1316.064,1400.894,2966.778,1019.249,1820.64,479.445,1917.301
9/3/2024 23:00,9/3/2024 18:00,9/3/2024 19:00,9/3/2024,19,3433.363,1370.228,1416.576,2931.526,999.744,1861.796,585.393,1985.874
9/4/2024 0:00,9/3/2024 19:00,9/3/2024 20:00,9/3/2024,20,3401.018,1364.063,1402.474,2902.42,986.458,1844.532,614.45,1967.604
9/4/2024 1:00,9/3/2024 20:00,9/3/2024 21:00,9/3/2024,21,3283.54,1303.01,1344.641,2811.085,937.598,1748.11,600.566,1905.191
9/4/2024 2:00,9/3/2024 21:00,9/3/2024 22:00,9/3/2024,22,3032.375,1206.792,1234.267,2649.13,864.48,1624.131,568.73,1775.653
9/4/2024 3:00,9/3/2024 22:00,9/3/2024 23:00,9/3/2024,23,2726.904,1104.132,1117.28,2446.235,783.751,1438.954,529.196,1626.738
9/4/2024 4:00,9/3/2024 23:00,9/4/2024 0:00,9/3/2024,24,2466.816,1018.073,1027.613,2239.397,728.919,1340.072,486.517,1493.669
9/4/2024 5:00,9/4/2024 0:00,9/4/2024 1:00,9/4/2024,1,2284.691,969.907,967.452,2098.687,917.49,1230.03,458.281,1416.584
9/4/2024 6:00,9/4/2024 1:00,9/4/2024 2:00,9/4/2024,2,2170.206,936.784,930.993,2001.212,886.521,1178.418,444.551,1346.6
9/4/2024 7:00,9/4/2024 2:00,9/4/2024 3:00,9/4/2024,3,2106.036,926.239,911.984,1944.536,873.67,1143.269,434.331,1312.846
