ags,year,state,state_name,eligible_voters,number_voters,valid_votes,invalid_votes,turnout,cdu,csu,spd,gruene,fdp,linke_pds,afd,npd,rep,die_rechte,dvu,iii_weg,bf_b,ddd,dg,dns,drp,dsu,dkp,kpd,mlpd,sgp,spad,bsa,bwk,x50plus,ab_2000,ad_demokraten,adf,adm,agfg,apd,appd,aufbruch,b,bge,big,bp,buendnis_c,buendnis21,buergerbewegung,bueso,cbv,chance_2000,cm,deutschland,di_b,die_basis,die_humanisten,die_partei,dm,dp,dpd,du,eap,familie,forum,frauen,freie_waehler,fwd,gartenpartei,gb_bhe,gdp,gesundheitsforschung,graue,gvp,hp,liebe,liga,lkr,menschliche_welt,mg,muendige,naturgesetz,nichtwaehler,oedp,offensive_d,oko_union,partei_der_vernunft,pass,patrioten,pbc,pd_f,pdv,piraten,prg,pro_deutschland,pro_dm,rentner,rrp,schill,ssw,statt_partei,team_todenhoefer,tierschutz,tierschutzallianz,unabhaengige,usd,v_partei3,vaa,violetten,volksabstimmung,volt,zentrum,cdu_csu,far_right,far_left,far_left_w_linke
13056,1998,13,Mecklenburg-Vorpommern,55214,41827,40672,1155,0.757543377,0.275802711,0,0.373466899,0.028426614,0.020776054,0.210868578,,0.004590336,0.005546656,,0.033351663,,0.001888732,,,,,,,,0,0,,,,,0.001147584,,,,,0,0,,,,,0,,,,,,0.000525976,0,0,,,,,,,0,,,0,0,0,,,,,,,0.00143448,,0,,,,,,,0,0,0.000382528,,,,0,,0,,,,,,0.014177445,,,,,,,0,,,,,,,,,,0.275802711,0.045377388,0,0.210868578
13057,1998,13,Mecklenburg-Vorpommern,93339,68116,65766,2350,0.729769978,0.329628868,0,0.311189735,0.019393388,0.01820424,0.211565565,,0.013697222,0.006488931,,0.027732104,,0.001335956,,,,,,,,0,0,,,,,0.004125316,,,,,0,0,,,,,0,,,,,,0.000763404,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002246168,,0,,,,,,,0,0,0.000719361,,,,0,,0,,,,,,0.018409772,,,,,,,0,,,,,,,,,,0.329628868,0.049254213,0,0.211565565
13058,1998,13,Mecklenburg-Vorpommern,91410,66809,65203,1606,0.730871896,0.26940981,0,0.390112111,0.02707719,0.020925324,0.205810594,,0.005927345,0.002799024,,0.033842746,,0.001077699,,,,,,,,0,0,,,,,0.002379919,,,,,0,0,,,,,0,,,,,,0.000658594,0,0,,,,,,,0,,,0,0,0,,,,,,,0.001362092,,0,,,,,,,0,0,0.000478977,,,,0,,0,,,,,,0.014099897,,,,,,,0,,,,,,,,,,0.26940981,0.043646814,0,0.205810594
13059,1998,13,Mecklenburg-Vorpommern,90384,66326,64281,2045,0.733824571,0.36163797,0,0.274266502,0.017805989,0.018725688,0.210204143,,0.020776166,0.008051141,,0.031752254,,0.001206163,,,,,,,,0,0,,,,,0.002834484,,,,,0,0,,,,,0,,,,,,0.000452311,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002472635,,0,,,,,,,0,0,0.000512619,,,,0,,0,,,,,,0.018469379,,,,,,,0,,,,,,,,,,0.36163797,0.061785725,0,0.210204143
13060,1998,13,Mecklenburg-Vorpommern,84364,62668,60932,1736,0.742828695,0.280414247,0,0.347242612,0.028451522,0.028946193,0.225809025,,0.005760516,0.005042446,,0.028563222,,0.00181911,,,,,,,,0,0,,,,,0.001675496,,,,,0,0,,,,,0,,,,,,0.001196783,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002090381,,0,,,,,,,0,0,0.000414885,,,,0,,0,,,,,,0.014872024,,,,,,,0,,,,,,,,,,0.280414247,0.041185294,0,0.225809025
13061,1998,13,Mecklenburg-Vorpommern,59975,42109,40591,1518,0.702109212,0.323541286,0,0.279797668,0.021563086,0.024982783,0.225699969,,0.012538887,0.005889477,,0.039160275,,0.002351041,,,,,,,,0,0,,,,,0.005770738,,,,,0,0,,,,,0,,,,,,0.001044907,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002161058,,0,,,,,,,0,0,0.00045121,,,,0,,0,,,,,,0.018998314,,,,,,,0,,,,,,,,,,0.323541286,0.05993968,0,0.225699969
13062,1998,13,Mecklenburg-Vorpommern,68365,49828,48069,1759,0.728852483,0.337601349,0,0.293288914,0.016717508,0.018082203,0.211326965,,0.019868347,0.012763908,,0.030384523,,0.001525247,,,,,,,,0,0,,,,,0.001164004,,,,,0,0,,,,,0,,,,,,0.000521795,0,0,,,,,,,0,,,0,0,0,,,,,,,0.001966766,,0,,,,,,,0,0,0.000501726,,,,0,,0,,,,,,0.018985309,,,,,,,0,,,,,,,,,,0.337601349,0.064542025,0,0.211326965
13999,1998,13,Mecklenburg-Vorpommern,0,78848,78147,701,Inf,0.305981128,0,0.307274756,0.050071023,0.033165077,0.244698661,,0.005212561,0.004185268,,0.016018162,,0.001877029,,,,,,,,0,0,,,,,0.003513088,,,,,0,0,,,,,0,,,,,,0.00125558,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003576502,,0,,,,,,,0,0,0.001001928,,,,0,,0,,,,,,0.013278713,,,,,,,0,,,,,,,,,,0.305981128,0.027293019,0,0.244698661
14161,1998,14,Saxony,208546,171263,168988,2275,0.821224094,0.269188324,0,0.298196341,0.049193346,0.035681963,0.243642818,,0.007660732,0.023116493,,0.018982501,,0.002154581,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003328215,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004735407,,0,,,,,,,0,0,0.001161956,,,,0,,0.004244933,,,,,,0.024354356,,,,,,,0,,,,,,,,,,0.269188324,0.051914307,0,0.243642818
14166,1998,14,Saxony,54550,44589,43887,702,0.817396884,0.275628518,0,0.314449752,0.047904192,0.042970239,0.195137814,,0.016753011,0.027966539,,0.024086658,,0.001951154,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003364058,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002422122,,0,,,,,,,0,0,0.000897082,,,,0,,0.004507838,,,,,,0.025768687,,,,,,,0,,,,,,,,,,0.275628518,0.070757362,0,0.195137814
14167,1998,14,Saxony,82112,65755,64782,973,0.800796473,0.279963501,0,0.312462931,0.037776595,0.030415938,0.227982663,,0.009520189,0.009231237,,0.037594099,,0.004744886,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002722226,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003163258,,0,,,,,,,0,0,0.000927686,,,,0,,0.006296099,,,,,,0.020241807,,,,,,,0,,,,,,,,,,0.279963501,0.061090411,0,0.227982663
14171,1998,14,Saxony,73035,64000,62762,1238,0.876292189,0.387234375,0,0.25103125,0.031125,0.0363125,0.1589375,,0.007640625,0.026140625,,0.024421875,,0.00840625,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.00271875,0,0,,,,,,,0,,,0,0,0,,,,,,,0.00296875,,0,,,,,,,0,0,0.001015625,,,,0,,0.0083125,,,,,,0.03378125,,,,,,,0,,,,,,,,,,0.387234375,0.066609375,0,0.1589375
14173,1998,14,Saxony,126202,107772,106005,1767,0.853964279,0.303371933,0,0.317559292,0.042691979,0.039490777,0.183368593,,0.007608655,0.018650484,,0.022120773,,0.005326059,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002226924,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003655866,,0,,,,,,,0,0,0.000881491,,,,0,,0.008016925,,,,,,0.027892217,,,,,,,0,,,,,,,,,,0.303371933,0.053705972,0,0.183368593
14177,1998,14,Saxony,123494,103555,101692,1863,0.838542763,0.330983535,0,0.256269615,0.037014147,0.039534547,0.184713437,,0.012524745,0.024412148,,0.031191154,,0.030524842,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003128772,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002790788,,0,,,,,,,0,0,0.002027908,,,,0,,0.004055816,,,,,,0.021669644,,,,,,,0,,,,,,,,,,0.330983535,0.09865289,0,0.184713437
14178,1998,14,Saxony,174139,140042,137651,2391,0.804196648,0.319882607,0,0.312292027,0.034418246,0.043429828,0.168677968,,0.010761057,0.027698833,,0.018494452,,0.002292169,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002235044,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002127933,,0,,,,,,,0,0,0.000856886,,,,0,,0.010875309,,,,,,0.028355779,,,,,,,0,,,,,,,,,,0.319882607,0.059246512,0,0.168677968
14181,1998,14,Saxony,76930,62938,61358,1580,0.818120369,0.354269281,0,0.266611586,0.031634307,0.037036449,0.159172519,,0.00683212,0.027217261,,0.02712193,,0.025024627,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.0022403,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002319743,,0,,,,,,,0,0,0.000714989,,,,0,,0.007483555,,,,,,0.026597604,,,,,,,0,,,,,,,,,,0.354269281,0.086195939,0,0.159172519
14182,1998,14,Saxony,117150,95609,93852,1757,0.816124627,0.316528779,0,0.304218222,0.030708406,0.039807968,0.179585604,,0.007541131,0.028417827,,0.025708877,,0.007290109,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002217364,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003451558,,0,,,,,,,0,0,0.000909956,,,,0,,0.004392892,,,,,,0.030007635,,,,,,,0,,,,,,,,,,0.316528779,0.068957943,0,0.179585604
14188,1998,14,Saxony,77128,64168,63149,1019,0.831967638,0.331769729,0,0.302954744,0.031246104,0.033131779,0.181071562,,0.014368533,0.019448947,,0.022207331,,0.005641441,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002275277,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002633712,,0,,,,,,,0,0,0.000903877,,,,0,,0.006560903,,,,,,0.029033163,,,,,,,0,,,,,,,,,,0.331769729,0.061666251,0,0.181071562
14191,1998,14,Saxony,117575,98210,96313,1897,0.835296619,0.336696874,0,0.275705122,0.029946034,0.03213522,0.190469402,,0.009876795,0.018032787,,0.033632013,,0.002464108,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002046635,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002525201,,0,,,,,,,0,0,0.000997862,,,,0,,0.011689237,,,,,,0.033856023,,,,,,,0,,,,,,,,,,0.336696874,0.064005702,0,0.190469402
14193,1998,14,Saxony,116885,97062,95547,1515,0.830405955,0.324833612,0,0.293884321,0.032906802,0.036584863,0.192753086,,0.009581505,0.013249263,,0.032360759,,0.005841627,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002039933,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002338711,,0,,,,,,,0,0,0.000813913,,,,0,,0.009900888,,,,,,0.025169479,,,,,,,0,,,,,,,,,,0.324833612,0.061033154,0,0.192753086
14262,1998,14,Saxony,363976,299836,296264,3572,0.82377959,0.330147147,0,0.24285943,0.076458464,0.03589629,0.218269321,,0.007847623,0.013937619,,0.020454515,,0.004142264,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.004245654,0,0,,,,,,,0,,,0,0,0,,,,,,,0.006360144,,0,,,,,,,0,0,0.001337398,,,,0,,0.00159087,,,,,,0.021701864,,,,,,,0,,,,,,,,,,0.330147147,0.046382022,0,0.218269321
14263,1998,14,Saxony,49931,38382,37861,521,0.768700807,0.345943411,0,0.292975874,0.041608045,0.024594862,0.185138867,,0.011828461,0.014147257,,0.025194101,,0.002240634,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003230681,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004064405,,0,,,,,,,0,0,0.001120317,,,,0,,0.001849825,,,,,,0.031785733,,,,,,,0,,,,,,,,,,0.345943411,0.053410453,0,0.185138867
14264,1998,14,Saxony,44323,41595,41034,561,0.93845182,0.25053492,0,0.323692752,0.027262892,0.029234283,0.275369636,,0.005986296,0.014184397,,0.022887366,,0.001562688,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002644549,0,0,,,,,,,0,,,0,0,0,,,,,,,0.005192932,,0,,,,,,,0,0,0.001129944,,,,0,,0.000769323,,,,,,0.025339584,,,,,,,0,,,,,,,,,,0.25053492,0.044620748,0,0.275369636
14272,1998,14,Saxony,127253,105646,103801,1845,0.830204396,0.390587434,0,0.228640933,0.033413475,0.035581092,0.176230051,,0.01229578,0.014217292,,0.043106223,,0.007250629,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.0034644,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003606384,,0,,,,,,,0,0,0.001173731,,,,0,,0.002896466,,,,,,0.029295951,,,,,,,0,,,,,,,,,,0.390587434,0.076869924,0,0.176230051
14280,1998,14,Saxony,126199,102505,100943,1562,0.812248908,0.371035559,0,0.242241842,0.051402371,0.041724794,0.17731818,,0.014643188,0.018994195,,0.024584167,,0.003951027,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003512024,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004975367,,0,,,,,,,0,0,0.001112141,,,,0,,0.001814546,,,,,,0.026145066,,,,,,,0,,,,,,,,,,0.371035559,0.062172577,0,0.17731818
14284,1998,14,Saxony,86587,66957,65645,1312,0.773291603,0.33980017,0,0.253057933,0.029705632,0.029018624,0.201696611,,0.017384291,0.023925803,,0.038487387,,0.002285049,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.00364413,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004614902,,0,,,,,,,0,0,0.001314276,,,,0,,0.002792837,,,,,,0.031826396,,,,,,,0,,,,,,,,,,0.33980017,0.082082531,0,0.201696611
14285,1998,14,Saxony,99355,80758,79218,1540,0.812822706,0.33181852,0,0.274040962,0.035055351,0.032058743,0.204685604,,0.019564625,0.018487333,,0.024839644,,0.003070903,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003491914,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003405235,,0,,,,,,,0,0,0.001163971,,,,0,,0.001473538,,,,,,0.026709428,,,,,,,0,,,,,,,,,,0.33181852,0.065962505,0,0.204685604
14286,1998,14,Saxony,127539,103979,102034,1945,0.815272191,0.378730321,0,0.230527318,0.033612556,0.033583704,0.171707749,,0.020658017,0.01384895,,0.039036729,,0.005914656,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.004125833,0,0,,,,,,,0,,,0,0,0,,,,,,,0.005626136,,0,,,,,,,0,0,0.001250252,,,,0,,0.003087162,,,,,,0.038623184,,,,,,,0,,,,,,,,,,0.378730321,0.079458352,0,0.171707749
14287,1998,14,Saxony,129876,107644,105956,1688,0.828821337,0.393203523,0,0.226831036,0.038673777,0.03366653,0.182416112,,0.028910111,0.012745717,,0.026578351,,0.004254766,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003325778,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003808851,,0,,,,,,,0,0,0.000947568,,,,0,,0.001402772,,,,,,0.026736279,,,,,,,0,,,,,,,,,,0.393203523,0.072488945,0,0.182416112
14290,1998,14,Saxony,98725,82411,80988,1423,0.834753102,0.397992986,0,0.22649889,0.037203771,0.034279404,0.168509058,,0.010957275,0.028430671,,0.036572788,,0.00521775,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003591754,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003737365,,0,,,,,,,0,0,0.001201296,,,,0,,0.002062831,,,,,,0.025445632,,,,,,,0,,,,,,,,,,0.397992986,0.081178483,0,0.168509058
14292,1998,14,Saxony,130317,104158,102532,1626,0.799266404,0.358128996,0,0.271798614,0.036022197,0.036915071,0.177326754,,0.011847386,0.019652835,,0.031519422,,0.003024252,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.004041936,0,0,,,,,,,0,,,0,0,0,,,,,,,0.005280439,,0,,,,,,,0,0,0.001094491,,,,0,,0.002035369,,,,,,0.024750859,,,,,,,0,,,,,,,,,,0.358128996,0.066043895,0,0.177326754
14365,1998,14,Saxony,344885,265334,262390,2944,0.769340505,0.236573526,0,0.363700091,0.064797576,0.032170773,0.222655219,,0.008370582,0.009580378,,0.016993676,,0.002125623,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.003248736,0,0,,,,,,,0,,,0,0,0,,,,,,,0.00427009,,0,,,,,,,0,0,0.000866832,,,,0,,0.001579142,,,,,,0.021531353,,,,,,,0,,,,,,,,,,0.236573526,0.037070259,0,0.222655219
14374,1998,14,Saxony,77299,62724,61655,1069,0.811446461,0.290734009,0,0.326509789,0.028218864,0.034548179,0.208293476,,0.013105032,0.020853262,,0.02452012,,0.002518972,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002805943,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003348001,,0,,,,,,,0,0,0.0007812,,,,0,,0.001052229,,,,,,0.025141891,,,,,,,0,,,,,,,,,,0.290734009,0.060997385,0,0.208293476
14375,1998,14,Saxony,64314,52092,50944,1148,0.809963616,0.324118867,0,0.287299393,0.027950549,0.041484297,0.191276972,,0.010673424,0.022306688,,0.029159948,,0.003378638,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002783537,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002668356,,0,,,,,,,0,0,0.000844659,,,,0,,0.001401367,,,,,,0.032020272,,,,,,,0,,,,,,,,,,0.324118867,0.065518698,0,0.191276972
14379,1998,14,Saxony,200519,164235,161848,2387,0.819049566,0.292763418,0,0.33696228,0.039157305,0.037318477,0.196468475,,0.007568423,0.016257192,,0.022790514,,0.003428015,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.001656163,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003403659,,0,,,,,,,0,0,0.000828082,,,,0,,0.00188145,,,,,,0.024343167,,,,,,,0,,,,,,,,,,0.292763418,0.050044144,0,0.196468475
14383,1998,14,Saxony,101670,82176,80793,1383,0.808262024,0.300136293,0,0.317525798,0.036312305,0.039013824,0.187341803,,0.02404595,0.019859813,,0.017389505,,0.003151772,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002847547,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003163941,,0,,,,,,,0,0,0.001156055,,,,0,,0.00268935,,,,,,0.0279522,,,,,,,0,,,,,,,,,,0.300136293,0.06444704,0,0.187341803
14389,1998,14,Saxony,81944,65964,64473,1491,0.804988773,0.294463647,0,0.316672731,0.030637924,0.034791705,0.196910436,,0.013628646,0.032123583,,0.019965436,,0.002425565,,,,,,,,0,0,,,,,0,,,,,0,0,,,,,0,,,,,,0.002743921,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002031411,,0,,,,,,,0,0,0.001000546,,,,0,,0.001076345,,,,,,0.028454915,,,,,,,0,,,,,,,,,,0.294463647,0.06814323,0,0.196910436
15101,1998,15,Saxony-Anhalt,71576,55799,55135,664,0.779576953,0.255990251,0,0.368322013,0.041488199,0.038549078,0.219412534,,0.001971361,0.006630943,,0.029319522,,0,,,,,,,,0,0.001254503,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.006039535,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.019122206,,,,,,,0,,,,,,,,,,0.255990251,0.037921827,0.001254503,0.220667037
15151,1998,15,Saxony-Anhalt,63774,48860,47896,964,0.766142942,0.273270569,0,0.363896848,0.034220221,0.041056079,0.197912403,,0.00218993,0.00779779,,0.036880884,,0,,,,,,,,0,0.000982399,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004154728,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.017908309,,,,,,,0,,,,,,,,,,0.273270569,0.046868604,0.000982399,0.198894801
15153,1998,15,Saxony-Anhalt,58804,45124,44318,806,0.767362764,0.276083681,0,0.368894602,0.024842656,0.042881837,0.198142895,,0.002171793,0.007734243,,0.036721035,,0,,,,,,,,0,0.001662087,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002925273,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.020078007,,,,,,,0,,,,,,,,,,0.276083681,0.046627072,0.001662087,0.199804982
15154,1998,15,Saxony-Anhalt,91434,71528,70480,1048,0.782291051,0.297128397,0,0.354029191,0.02748574,0.03760765,0.191099989,,0.002572419,0.007703277,,0.041186668,,0,,,,,,,,0,0.00128621,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004585617,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.020663237,,,,,,,0,,,,,,,,,,0.297128397,0.051462364,0.00128621,0.192386198
15159,1998,15,Saxony-Anhalt,57081,43664,42806,858,0.764948056,0.27033712,0,0.382740931,0.029337669,0.038796262,0.190523085,,0.002885672,0.005885856,,0.034467754,,0,,,,,,,,0,0.001534445,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.00306889,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.020772261,,,,,,,0,,,,,,,,,,0.27033712,0.043239282,0.001534445,0.19205753
15171,1998,15,Saxony-Anhalt,108796,85707,84298,1409,0.787777124,0.289742961,0,0.362012438,0.030219235,0.042563618,0.189774464,,0.002636891,0.00757231,,0.034862963,,0,,,,,,,,0,0.001610137,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004445378,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.018119874,,,,,,,0,,,,,,,,,,0.289742961,0.045072164,0.001610137,0.191384601
15202,1998,15,Saxony-Anhalt,209813,160634,158861,1773,0.765605563,0.229403489,0,0.360944756,0.052342592,0.050686654,0.235765778,,0.002421654,0.003766326,,0.027136223,,0,,,,,,,,0,0.001842698,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.007999552,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.016652763,,,,,,,0,,,,,,,,,,0.229403489,0.033324203,0.001842698,0.237608476
15256,1998,15,Saxony-Anhalt,118676,92272,90650,1622,0.777511881,0.290554014,0,0.351818537,0.031764782,0.043902809,0.19331975,,0.005483787,0.008409919,,0.033021935,,0,,,,,,,,0,0.001668979,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003348795,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.01912823,,,,,,,0,,,,,,,,,,0.290554014,0.046915641,0.001668979,0.194988729
15260,1998,15,Saxony-Anhalt,91170,70032,68756,1276,0.768147417,0.290124515,0,0.366732351,0.021275988,0.03686886,0.201564999,,0.002698766,0.004583619,,0.034284327,,0,,,,,,,,0,0.001385081,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002784441,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.019476811,,,,,,,0,,,,,,,,,,0.290124515,0.041566712,0.001385081,0.20295008
15261,1998,15,Saxony-Anhalt,110901,84660,83432,1228,0.763383558,0.277238365,0,0.368001417,0.028017954,0.046728089,0.20102764,,0.003803449,0.004157808,,0.031774155,,0,,,,,,,,0,0.001889913,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003472714,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.019383416,,,,,,,0,,,,,,,,,,0.277238365,0.039735412,0.001889913,0.202917553
15265,1998,15,Saxony-Anhalt,61961,48967,48063,904,0.790287439,0.290971471,0,0.34551841,0.02940756,0.061327016,0.188616824,,0.002593583,0.005779402,,0.035166541,,0,,,,,,,,0,0.001531644,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003390038,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.017236098,,,,,,,0,,,,,,,,,,0.290971471,0.043539527,0.001531644,0.190148467
15266,1998,15,Saxony-Anhalt,56860,44538,43816,722,0.783292297,0.28802371,0,0.368382056,0.024338767,0.04618528,0.196775787,,0.003323005,0.004288473,,0.032129867,,0,,,,,,,,0,0.001594144,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002761687,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.015986349,,,,,,,0,,,,,,,,,,0.28802371,0.039741344,0.001594144,0.198369931
15268,1998,15,Saxony-Anhalt,65318,50247,49338,909,0.769267277,0.301828965,0,0.344020539,0.02302625,0.038668975,0.205146576,,0.004079846,0.007403427,,0.033494537,,0,,,,,,,,0,0.001950365,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.002686728,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.01960316,,,,,,,0,,,,,,,,,,0.301828965,0.04497781,0.001950365,0.207096941
15303,1998,15,Saxony-Anhalt,194923,149252,147413,1839,0.765697224,0.218442634,0,0.395853992,0.044120012,0.030465253,0.236948249,,0.002653231,0.004669954,,0.025118591,,0,,,,,,,,0,0.001145713,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.008401897,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.01985903,,,,,,,0,,,,,,,,,,0.218442634,0.032441776,0.001145713,0.238093962
15352,1998,15,Saxony-Anhalt,86197,65119,63883,1236,0.755467128,0.261782276,0,0.387720942,0.026244261,0.039573704,0.205823185,,0.002395614,0.004637663,,0.031649749,,0,,,,,,,,0,0.001520294,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003762343,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.015909335,,,,,,,0,,,,,,,,,,0.261782276,0.038683026,0.001520294,0.207343479
15355,1998,15,Saxony-Anhalt,65218,50081,49135,946,0.7679015,0.271759749,0,0.400251592,0.025318983,0.036940157,0.184660849,,0.003554242,0.004053433,,0.030310896,,0,,,,,,,,0,0.001118189,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004293045,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.018849464,,,,,,,0,,,,,,,,,,0.271759749,0.037918572,0.001118189,0.185779038
15357,1998,15,Saxony-Anhalt,65331,49684,48972,712,0.760496548,0.293434506,0,0.384429595,0.03260607,0.030754368,0.184807986,,0.002274374,0.004206586,,0.031016021,,0,,,,,,,,0,0.00150954,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.003341116,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.017289268,,,,,,,0,,,,,,,,,,0.293434506,0.037496981,0.00150954,0.186317527
15358,1998,15,Saxony-Anhalt,80707,61957,60745,1212,0.767678144,0.265539003,0,0.379133915,0.029504334,0.041189857,0.198201979,,0.002566296,0.007053279,,0.031941508,,0,,,,,,,,0,0.001194377,,,,,0,,,,,0,0,,,,,0,,,,,,0,0,0,,,,,,,0,,,0,0,0,,,,,,,0.004842068,,0,,,,,,,0,0,0,,,,0,,0,,,,,,0.01927143,,,,,,,0,,,,,,,,,,0.265539003,0.041561083,0.001194377,0.199396356
