Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Low income,LIC,"Life expectancy at birth, total (years)",41.6186599420729,41.9243225818899,42.2858096521452,42.5119472839277,42.9876776825441,43.2653913595971,43.7043229034845,44.1038706503094,44.5205677394601,44.9030610805894,45.3236425927956,45.6022051610548,45.5946106088878,46.2670838107947,46.8073181716101,47.1837289150693,47.5436803829785,47.9511867389979,48.1015821747555,48.3874876195109,48.7096680745407,48.851070203488,48.8074342794286,48.8354681813129,48.6137816576751,48.9848247387252,49.9627389884635,50.1756993644187,50.3923748786103,51.1117650472739,51.2860421889945,50.9584366212897,51.0972350813565,51.9563551224084,51.9737964418179,52.0595113096406,52.1285765063044,52.5468441337198,52.3246132997424,53.3037969994398,54.143054419106,54.6681038847802,55.121256271447,56.2235112162145,56.6527593859072,57.1918932752725,57.9403344764781,58.5118801084062,59.0060258681143,59.1916649819035,59.9256637801227,59.8651146290921,60.4345555796009,60.8656156397362,60.8378194343705,60.9921347017928,61.4016938292427,61.5795083857409,62.3399876414984,62.7974465200669,62.8180995019214,62.3799887227483,63.4583102800447,64.5178957936853
Liechtenstein,LIE,"Life expectancy at birth, total (years)",70.8882195121951,70.9554390243902,70.8495853658537,70.9008536585366,71.0428048780488,71.2156585365854,71.6317804878049,72.0426341463415,72.3931219512195,72.6079024390244,72.8831951219512,73.0916829268293,73.4018048780488,73.6489512195122,73.9874390243903,74.2641951219512,74.4749512195122,74.6583170731707,74.5905609756098,74.6135609756098,74.6580975609756,74.8312195121951,74.9551707317073,75.6130487804878,76.0926341463415,76.6388048780488,77.1143170731708,77.614756097561,77.8447317073171,78.1208536585366,78.3315365853659,78.4712926829268,78.4636585365854,78.2707073170732,78.4219512195122,77.390243902439,76.8365853658537,76.0463414634146,77.7463414634146,79.109756097561,76.8268292682927,79.2756097560976,79.6365853658537,79.9609756097561,81.7707317073171,80.6682926829268,80.9487804878049,81.2951219512195,82.6829268292683,81.5,81.8414634146342,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342
Sri Lanka,LKA,"Life expectancy at birth, total (years)",60.602,61.158,61.627,62.031,62.376,62.793,63.156,63.556,63.869,64.138,64.352,64.24,64.625,64.785,64.966,65.355,65.84,66.391,66.844,67.514,68.006,68.38,68.665,68.726,68.761,68.881,68.962,69.009,68.995,67.284,69.239,69.131,69.619,70.049,70.211,69.746,69.841,69.934,70.134,70.427,71.179,71.804,72.271,72.442,68.022,73.073,72.825,72.983,72.556,70.298,74.463,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483
Lower middle income,LMC,"Life expectancy at birth, total (years)",45.8301880843954,46.2154635607872,46.6640236928565,46.9609338102029,47.400278548108,46.8899649008022,47.3659865936487,47.6636953514124,48.6643173139553,49.1001789879204,49.0115789540413,48.0561391813366,49.98842035498,50.514840047725,50.9305751053759,51.5443242025754,52.0707074707037,52.6378576307438,53.1607096092881,53.799876431882,54.3576030393423,54.8569809259877,55.3101358256883,55.7724430502801,56.1895878840451,56.5725875995119,56.9681304183651,57.3334176436798,57.6964622624068,58.0385065882827,58.3559258376725,58.5024727525332,58.9471958898584,59.2340573917331,59.5532097528184,59.8791740636161,60.1997533105934,60.5372442138196,60.8895458376279,61.3145499505144,61.746407213603,62.1266977569066,62.5595171567779,62.9752203112398,63.3016675345135,63.6745035247791,64.1041811702886,64.4872672407541,64.7365443618488,65.2095484182311,65.554398103155,65.9915065219331,66.3602661185582,66.6966580151048,67.0394397674063,67.3495071977304,67.679193904199,67.9952915350318,68.2810033644819,68.5574256254118,68.040356336938,66.3662902978306,69.3010946755529,69.5963746571515
Low & middle income,LMY,"Life expectancy at birth, total (years)",43.4646189226128,45.9784783007295,49.6444829948439,50.1325041166154,50.6506586894163,50.4484631825421,51.19603100698,51.7630951425471,52.5043160914597,53.0421377816983,53.3551496550097,53.4249043900451,54.5646772906696,55.1963665582827,55.7098534559555,56.2891453569552,56.6804285080338,57.4176696555198,57.8967603678928,58.447336896708,58.900173851234,59.3174605825073,59.730927656136,60.1741282582881,60.5619454490018,60.9277007726384,61.3568303135293,61.6973079202672,61.9869533849737,62.3624380249629,62.5801898263738,62.8225536510724,63.160106196851,63.4889847270539,63.7443032826965,64.0593152446134,64.3607502518944,64.6819729663626,64.9465061435906,65.29043575261,65.6715036495209,66.002452063376,66.341441445276,66.6914030649656,66.9104722374852,67.3229974285212,67.6733886279651,68.01744363595,68.2255321106624,68.6163517954892,68.9547877376437,69.2434633728345,69.5822714703333,69.8689891025595,70.119532025049,70.3675043362779,70.605934919215,70.8079915267906,71.1341613587801,71.3694842016143,70.7483333328129,69.6714224191227,71.684923123906,71.9736125967917
Lesotho,LSO,"Life expectancy at birth, total (years)",50.171,50.275,50.307,50.26,50.307,50.326,50.377,50.513,50.791,51.117,51.501,51.845,52.256,52.62,52.941,53.454,53.931,54.526,55.166,55.843,56.534,57.307,57.976,58.495,58.955,59.211,59.346,59.557,59.572,59.505,59.317,59.061,58.638,58.06,57.288,56.368,55.136,53.733,52.029,50.385,48.783,47.153,45.95,44.921,44.039,43.611,43.182,43.66,44.304,45.055,46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",43.9051834271111,48.2920866120114,54.8569257788532,55.4337152314113,55.9962946718507,56.4452167373343,56.9361339951293,57.3944375234018,57.8163470238336,58.3601343700733,58.9764745981573,59.6519703087207,60.1551384261586,60.9209729454539,61.4483797172094,62.1317767430618,62.4015202687061,63.3011148646941,63.7973400355416,64.252061038386,64.6717897557729,65.1610827917008,65.5967191154177,66.0115442708653,66.3376482315143,66.6808124527958,67.1854541841269,67.5082974156621,67.7870917164106,68.0507222203059,68.2431140554747,68.5532049716302,68.770129876965,68.9612707737103,69.2040561673047,69.5210327599019,69.9942023811355,70.4035763536864,70.769457575003,70.9988624371719,71.2853076947069,71.6274933298313,71.9275718160017,72.3420403334068,72.622308504374,73.007214154553,73.3817363374868,73.7749281005029,73.9252633570755,74.3481601286124,74.7108209347901,74.9999962879426,75.2993648872023,75.5790485316218,75.8239893452747,76.0762328807768,76.2928997245812,76.4174343501022,76.7781489421434,76.9979606258316,76.6935638074913,76.3060136977083,76.9543256667468,77.1297750439663
Lithuania,LTU,"Life expectancy at birth, total (years)",69.8473170731707,70.1026829268293,69.0953658536585,70.2043902439024,71.5090243902439,71.3251219512195,71.520243902439,71.6039024390244,71.3136585365854,70.9285365853659,70.8043902439024,71.7353658536585,71.0246341463415,71.3321951219512,71.2441463414634,70.8673170731707,70.9580487804878,70.809512195122,70.6046341463415,70.4821951219512,70.4821951219512,70.4607317073171,70.8368292682927,70.7778048780488,70.32,70.5012195121951,72.0807317073171,71.9346341463415,71.7621951219512,71.4253658536585,71.1607317073171,70.3641463414634,70.2343902439025,68.9104878048781,68.530243902439,69.0063414634147,70.1080487804878,70.9090243902439,71.219512195122,71.5707317073171,72.0195121951219,71.6585365853659,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.0560975609756,70.9,71.8121951219512,72.9146341463415,73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488
Luxembourg,LUX,"Life expectancy at birth, total (years)",68.8005609756098,69.1529268292683,68.4317317073171,68.6719756097561,68.8656829268293,69.2268536585366,68.9003658536585,69.4889268292683,69.974756097561,69.7166829268293,69.2080975609756,69.2398536585366,70.4433658536585,70.3344390243903,70.1996341463415,70.3182195121951,70.2204146341464,71.4241463414634,71.4146341463415,72.1766585365854,72.2581707317073,71.9679268292683,72.0555853658537,72.8511951219512,72.5807073170732,73.1336097560976,73.952512195122,73.7223414634146,74.1201951219512,74.1226585365854,74.7754878048781,75.4634146341463,75.7707317073171,75.7121951219512,76.3707317073171,76.5121951219512,76.519512195122,76.880487804878,77.0170731707317,77.7707317073171,77.8731707317073,77.8243902439025,77.9658536585366,77.7268292682927,79.1219512195122,79.4317073170732,79.2878048780488,79.3829268292683,80.5390243902439,80.6365853658537,80.6317073170732,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659
Latvia,LVA,"Life expectancy at birth, total (years)",69.7868292682927,70.0324390243903,69.430487804878,69.8290243902439,71.0280487804878,70.7265853658537,70.7073170731707,70.3939024390244,70.0429268292683,69.7968292682927,69.8353658536586,70.1646341463415,69.8787804878049,69.8134146341464,69.7409756097561,68.9253658536585,69.0478048780488,69.1046341463415,68.9878048780488,68.4956097560976,68.8085365853659,68.7863414634146,69.3282926829268,69.1190243902439,69.1629268292683,69.2914634146342,70.6224390243903,70.6929268292683,70.6153658536585,70.1553658536586,69.2731707317073,69.0324390243903,68.3960975609756,66.7226829268293,65.6643902439025,66.3912195121951,68.7765853658537,69.3492682926829,69.0121951219512,69.7429268292683,70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",63.780756097561,64.311,64.9175365853659,65.4913414634146,65.8860731707317,66.2214634146342,66.7044146341464,67.3226829268293,67.945,68.1946341463415,68.6991463414634,69.1089268292683,69.6813902439025,70.1881463414634,70.5503902439024,70.7074390243902,71.4869756097561,71.3875365853659,71.9051463414634,72.3346829268293,72.7648292682927,73.1919756097561,73.7552926829268,73.906512195122,74.0673902439025,74.5358048780488,74.814512195122,74.9958292682927,75.3718536585366,76.0493658536586,76.3986829268293,76.4601219512195,76.8933170731707,77.3012682926829,77.2664878048781,76.7585365853659,77.5439024390244,77.6463414634146,78.2463414634146,78.9951219512195,80.1829268292683,80.5878048780488,80.9463414634146,81.0439024390244,80.9926829268293,81.3414634146341,81.7292682926829,81.7292682926829,82.0268292682927,82.1756097560976,82.2731707317073,82.4707317073171,82.4707317073171,82.7219512195122,83.0219512195122,83.2243902439024,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",67.648,67.912,68.194,68.487,68.757,69.034,69.401,69.775,70.15,70.559,70.982,71.305,71.568,71.78,71.933,72.046,72.116,72.174,72.238,72.296,72.347,72.384,72.419,72.55,72.734,72.943,73.201,73.519,73.858,74.205,74.565,74.925,75.15,75.349,75.533,75.714,75.885,76.105,76.338,76.565,76.793,77.009,77.219,77.419,77.612,77.802,77.989,78.16,78.326,78.513,78.752,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224
Morocco,MAR,"Life expectancy at birth, total (years)",41.73,43.694,44.226,44.768,45.346,45.922,46.495,47.099,47.659,48.187,48.691,49.169,49.706,50.22,50.762,51.356,52.048,52.791,53.554,54.376,55.219,56.023,56.869,57.685,58.438,59.208,59.951,60.62,61.231,61.824,62.396,62.919,63.388,63.868,64.346,64.725,65.226,65.616,66.008,66.404,66.794,67.2,67.582,67.958,68.272,68.748,69.157,69.62,70.051,70.454,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313
Monaco,MCO,"Life expectancy at birth, total (years)",71.861,72.177,72.437,72.476,72.706,72.866,73.03,73.058,73.17,73.249,73.349,73.365,73.381,73.374,73.421,73.523,73.797,74.193,74.656,74.87,74.948,74.953,75.255,75.697,76.394,77.363,78.4,79.257,79.408,79.416,79.436,79.749,80.065,80.365,80.654,80.902,81.133,81.358,81.605,81.826,82.121,82.485,83.055,83.613,84.151,84.34,84.194,83.903,83.827,84.187,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372
Moldova,MDA,"Life expectancy at birth, total (years)",59.44,59.856,60.254,60.616,60.962,61.275,61.552,61.781,61.975,62.184,62.414,62.672,62.932,63.175,63.437,63.7,63.968,64.231,64.489,64.823,65.189,65.595,65.859,66.149,66.433,66.882,67.395,67.922,68.191,68.173,67.92,67.554,66.749,66.66,66.319,66.218,66.248,66.484,66.84,67.205,67.462,67.672,67.793,67.9,68.017,68.197,68.423,68.674,69,69.406,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198
Madagascar,MDG,"Life expectancy at birth, total (years)",43.349,43.79,44.185,44.626,45.037,45.447,45.98,46.457,46.932,47.322,47.898,48.204,48.507,48.921,49.303,49.596,49.8,49.945,50.017,50.059,49.984,49.806,50.009,50.107,50.209,50.406,50.651,51.098,51.425,51.816,52.14,52.555,52.946,53.733,54.247,54.845,55.477,56.127,56.803,57.434,57.974,58.674,59.17,59.693,60.168,60.664,61.14,61.533,61.992,62.304,62.597,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632
Maldives,MDV,"Life expectancy at birth, total (years)",38.244,38.645,39.09,39.593,40.152,40.759,41.406,42.106,42.852,43.654,44.522,45.454,46.431,47.459,48.535,49.645,50.753,51.835,50.448,53.871,54.819,55.729,56.614,57.484,58.341,59.18,59.993,60.789,61.59,62.375,63.148,63.911,64.664,65.434,66.197,66.962,67.734,68.517,69.303,70.157,70.892,71.659,72.36,73.263,73.008,74.785,75.256,75.711,75.999,76.371,76.756,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",43.5165882446898,44.66657764804,45.1704889543003,45.8218282735477,46.5863458235392,47.2003777959251,48.3303645839876,48.9812446411898,49.5740194698905,50.2626317051794,50.8897364738511,50.2523103760476,52.0674454232199,52.5801137731139,53.1770726497956,53.7544820056235,54.2746056765249,55.2198587430077,55.6743938344268,56.5636397281383,57.0787235305079,57.4107677857204,57.8338316375122,58.8714900626031,59.5113171801841,60.0636597951026,60.6806427414193,61.2032330602589,61.5756088635228,62.2977472202342,62.4064340378254,63.1853756813512,63.6456887458733,64.0085648294676,64.1689718038005,64.4488985183879,64.7646967701053,65.0220554619783,65.3905262967863,65.8481545626508,66.2225138150545,66.597196122581,66.9641479857025,67.083794061249,67.5318434649335,67.529947021124,68.0590796974229,68.346588319376,68.7041650814368,68.9987213130448,69.2105446964534,69.3940300698411,69.4551250054338,69.708340253746,69.9898830097692,70.1511049169228,70.4289278068118,70.7097575308251,70.9403213532696,71.2438695042576,69.9110789555644,69.7113193479505,71.6918319737772,72.0839412410497
Mexico,MEX,"Life expectancy at birth, total (years)",53.573,54.422,55.057,55.501,55.916,56.688,57.355,57.959,58.22,58.413,58.893,59.415,60.051,60.518,61.18,61.883,62.475,62.988,63.435,63.862,64.282,64.722,65.256,65.756,66.215,66.775,67.377,67.904,68.299,68.621,69.034,69.368,69.663,69.961,70.302,70.703,71.088,71.472,71.792,72.203,72.562,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069
Marshall Islands,MHL,"Life expectancy at birth, total (years)",54.359,54.725,55.214,55.739,56.265,56.779,57.284,57.764,58.192,58.504,58.798,59.133,59.491,59.833,60.12,60.273,60.416,60.572,60.701,60.845,60.989,61.139,61.293,61.452,61.602,61.712,61.778,61.808,61.778,61.733,61.756,61.792,61.9,62.085,62.308,62.515,62.765,63.015,63.218,63.421,63.323,63.735,63.848,63.956,64.044,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945
Middle income,MIC,"Life expectancy at birth, total (years)",43.5721990652604,46.2170930024691,50.0792897693299,50.5822680844846,51.1028835306539,50.8726279687459,51.6384529611049,52.2160492468256,52.977279779999,53.5249302135783,53.8321480090498,53.8901731125591,55.0990983738264,55.7297316175833,56.2436729026111,56.8375681849406,57.2334697126332,57.9939009775949,58.4980991090346,59.0707736314942,59.5344650113684,59.9673058980743,60.4089931147822,60.8818530936081,61.3124213376854,61.6820996444517,62.0798529754295,62.4314457262173,62.7283815872434,63.0852568607998,63.3085504959153,63.590465422465,63.9479688471286,64.2524132108465,64.5323624916257,64.8716264996405,65.1990219088538,65.5232017407672,65.8318522352774,66.141844136344,66.4996894321111,66.8263475778242,67.169524009184,67.4764411741404,67.6912316359649,68.1061163042439,68.4385917828347,68.7774099788513,68.9744447215503,69.3941546629876,69.7116856504068,70.0417625323479,70.3718997552264,70.6557461521519,70.9402195787459,71.2070683012016,71.4421804907715,71.6596834645843,71.9597989462594,72.1892666738244,71.5211164808267,70.3953530328654,72.5172020330295,72.7428060722667
North Macedonia,MKD,"Life expectancy at birth, total (years)",60.5017317073171,61.7780975609756,59.2847317073171,61.3576097560976,61.5034146341463,62.5633658536586,63.4809024390244,63.7112926829268,64.5210975609756,63.9315365853659,64.9018292682927,65.1379268292683,65.5685853658537,66.9862682926829,67.0261951219512,67.1628780487805,67.7716829268293,68.1356585365854,68.9548780487805,69.0623658536585,68.9679756097561,69.3280975609756,69.7328536585366,69.6072926829268,70.0617804878049,70.0877804878049,70.1540975609756,70.2638048780488,70.3136097560976,70.9574634146342,71.1720975609756,71.5829024390244,71.1484634146342,71.5965609756098,71.6926829268293,71.8487804878049,72.4951219512195,72.4463414634146,72.2975609756098,72.790243902439,72.9463414634147,73.4365853658537,73.0390243902439,73.2414634146342,73.5975609756098,73.6975609756098,73.8951219512195,73.8,74.4,74.4463414634146,74.9975609756098,75.1,74.9024390243903,75.4,75.4512195121951,75.4024390243902,75.4,75.9536585365854,76.6487804878049,76.6024390243903,74.3951219512195,73.2463414634146,74.4248780487805,75.3160975609756
Mali,MLI,"Life expectancy at birth, total (years)",30.459,30.637,30.833,31.02,31.231,31.529,31.792,32.197,32.568,32.871,33.396,33.804,34.507,35.087,35.749,36.484,37.204,37.986,38.761,39.506,40.266,40.984,41.804,42.748,43.396,43.921,44.62,45.228,45.72,46.237,46.541,46.889,47.238,47.586,47.914,48.292,48.5,49.086,49.592,50.06,50.605,51.3,51.995,52.632,53.253,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439
Malta,MLT,"Life expectancy at birth, total (years)",68.3440975609756,68.3216341463415,69.0752682926829,69.158512195122,69.2581951219512,69.3719024390244,69.6580975609756,69.710512195122,69.8187804878049,69.9741463414634,70.2849512195122,70.0765365853659,70.5963170731707,71.2199268292683,71.8290731707317,71.9532195121951,72.0916097560976,72.2178048780488,72.2289268292683,72.3917073170732,72.2183902439025,72.2716585365854,72.7255853658537,73.0011463414634,73.2111707317073,73.7640731707317,74.393512195122,75.1933170731707,75.7509024390244,76.0512926829268,76.0459268292683,76.3776341463415,76.5651219512195,76.7196097560976,76.8329756097561,77.290243902439,77.3414634146342,77.7390243902439,77.5878048780488,77.5,78.3487804878049,78.8439024390244,78.7390243902439,78.5463414634146,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.3975609756098,80.7463414634146,80.7463414634146,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.2487804878049,82.6585365853659,82.0975609756098,82.2585365853659,82.4487804878049,83.5073170731707
Myanmar,MMR,"Life expectancy at birth, total (years)",44.086,44.603,45.264,45.951,46.653,47.405,48.181,48.86,49.4,50.02,50.47,51.027,51.397,51.763,52.092,52.493,52.908,53.266,53.522,54.026,54.374,54.699,55.033,55.308,55.596,55.816,56.084,56.353,56.57,56.889,57.159,57.395,57.681,58.032,58.326,58.671,59.169,59.523,59.896,60.107,60.357,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",43.4132691936275,44.1901236960878,44.6818278051315,45.7147486310035,46.4765810322621,47.0827464675415,47.8638222252998,48.5220142283659,49.1206749502756,49.8104905207651,50.4288464604734,49.7207505731107,51.5964140713434,52.0852184715503,52.6754004537141,53.241892897475,53.7369267532141,54.6943820299513,55.1315666869342,56.0270274264861,56.5268479659775,56.8378946741224,57.2532226400128,58.3124515698044,58.9549368285972,59.5039633453074,60.1307379648158,60.6506835404093,61.0276496492712,61.7427304403537,61.8624200733501,62.6673249254626,63.120272467422,63.4769595101973,63.6262493800491,63.9040214770717,64.2095358044498,64.4598684308186,64.8233679087773,65.2748261800046,65.6368471519478,65.9952073676464,66.3529323677295,66.4455527298438,66.8873537609515,66.8534026128009,67.3815240346302,67.650360399386,67.9910660173055,68.2744546682628,68.4912505131132,68.6624095113408,68.6913310388784,68.9136300385634,69.1715558421355,69.2873263613117,69.5328376363007,69.8141316373328,70.0733668958653,70.417484585256,69.0506342866219,68.9280214782652,71.0055315443397,71.2758849884582
Montenegro,MNE,"Life expectancy at birth, total (years)",65.4921951219512,65.9281951219512,66.2178780487805,66.6071951219512,67.2085609756098,67.9017317073171,68.4289024390244,69.0755609756098,69.6431707317073,69.9628780487805,70.2063170731708,70.6126585365854,71.0364634146342,71.3676097560976,71.4118048780488,71.7094146341463,71.8461951219512,71.6151219512195,71.7102195121951,71.2804634146342,72.0325853658537,71.9192926829268,72.1014878048781,72.1067804878049,72.0980487804878,72.2386097560976,72.5884634146342,72.9833414634146,73.2131219512195,73.6204878048781,73.6963414634146,73.7667317073171,73.6216585365854,73.6938780487805,73.5877804878049,73.5649268292683,73.4447317073171,73.3429756097561,73.2877804878049,73.1438780487805,73.3968048780488,73.5801951219512,73.9652195121951,74.0557317073171,74.2056097560976,73.9829268292683,73.8390243902439,74.3390243902439,75.1365853658537,75.1439024390244,75.990243902439,76.0829268292683,76.3,76.490243902439,76.3390243902439,76.6024390243903,76.5414634146342,76.6853658536585,77.8853658536585,76.6829268292683,75.9317073170732,73.8243902439024,76.1878048780488,77.5878048780488
Mongolia,MNG,"Life expectancy at birth, total (years)",44.5310487804878,45.3926829268293,46.2474146341463,47.106243902439,47.9171951219512,48.6831463414634,49.3344878048781,50.09,50.7391951219512,51.3599756097561,51.9505853658537,52.5202195121951,53.0728292682927,53.5671463414634,53.9876341463415,54.3009756097561,54.5484146341463,54.7357804878049,54.8861707317073,55.0270487804878,55.1848780487805,55.3730487804878,55.5940243902439,55.8454146341464,56.1206097560976,56.416756097561,56.7378048780488,57.0928536585366,57.4803414634146,58.1020243902439,58.8011951219512,59.8047317073171,60.4307073170732,60.8242195121951,60.859,60.892512195122,60.994,61.414512195122,62.0830731707317,62.7895365853659,63.2104878048781,63.3917073170732,63.540243902439,63.5753658536585,64.630243902439,65.2807317073171,65.9021951219512,66.5934146341464,67.2460975609756,67.9690243902439,68.5056097560976,69.109268292683,69.500243902439,70.0980487804878,70.5831707317073,70.810243902439,70.2239024390244,70.5434146341463,70.8270731707317,71.0531707317073,71.3490243902439,71.6451219512195,71.9007317073171,72.1224390243902
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",61.39,61.671,61.972,62.308,62.592,62.958,63.331,63.711,64.076,64.475,64.831,65.196,65.557,65.988,66.434,66.85,67.278,67.653,67.903,68.123,68.302,68.479,68.692,68.858,69.062,69.231,69.357,69.48,69.614,69.784,70.038,70.362,70.762,71.156,71.533,71.938,72.442,72.947,73.573,74.262,74.9,75.419,75.934,76.505,76.789,77.307,77.688,77.863,77.938,77.903,77.8,77.688,77.566,77.452,77.377,77.36,77.392,77.47,77.51,77.844,78.03,78.16,78.531,78.808
Mozambique,MOZ,"Life expectancy at birth, total (years)",41.197,41.5,41.761,41.958,41.656,41.792,41.835,41.953,42.1,42.267,42.459,42.581,42.523,42.724,43.211,43.821,43.923,43.924,43.963,43.914,43.987,41.643,41.677,41.596,38.897,38.984,40.951,41.002,43.691,43.889,44.337,44.705,45.095,45.675,46.086,46.546,47.121,47.8,48.212,48.837,49.476,50.259,50.879,51.383,51.855,52.322,52.748,53.255,53.799,54.4,55.04,55.733,56.46,57.189,57.965,58.711,59.455,60.148,60.79,61.306,61.39,60.268,63.011,63.611
Mauritania,MRT,"Life expectancy at birth, total (years)",43.611,44.307,45.047,45.794,46.581,47.36,48.135,48.893,49.507,50.085,50.544,50.757,51.037,51.216,51.432,51.571,51.77,51.998,52.349,52.763,53.204,53.684,54.229,54.58,55.195,55.808,56.323,56.964,57.483,57.699,58.087,58.291,58.568,58.733,58.763,58.861,58.915,59.417,59.89,60.443,61.044,61.662,62.249,62.805,63.369,63.92,64.493,64.885,65.233,65.485,65.661,65.754,65.808,65.89,66.207,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484
Mauritius,MUS,"Life expectancy at birth, total (years)",58.4614146341463,59.5666829268293,60.4433902439024,61.128512195122,61.5040487804878,62.074756097561,62.1274878048781,61.7451707317073,62.0993414634146,62.7038780487805,63.7321951219512,63.9004390243903,63.8733902439024,64.2941951219512,64.4107073170732,64.6136829268293,64.3810243902439,65.1307317073171,65.5920731707317,66.3225365853659,66.7709024390244,67.4061463414634,68.0819756097561,68.5459024390244,68.7760243902439,68.855512195122,68.9978048780488,69.2877073170732,69.5606097560976,69.6791219512195,69.4048780487805,69.9560975609756,70.0585365853659,70.1073170731707,70.1585365853659,70.3258536585366,70.3229268292683,70.4048780487805,70.6073170731707,70.9609756097561,71.6634146341463,71.7658536585366,71.9658536585366,72.1170731707317,72.2658536585366,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,74.1770731707317,73.680243902439,73.5146341463415,73.4121951219512
Malawi,MWI,"Life expectancy at birth, total (years)",34.986,35.23,35.449,35.643,35.681,35.74,35.831,35.941,36.085,36.301,36.638,37.095,37.608,38.355,39.197,40.079,41.022,41.979,43.002,43.703,44.331,44.72,44.84,44.974,44.807,44.568,44.298,43.902,43.569,43.515,43.575,43.54,43.636,43.648,43.8,43.804,44.005,44.2,44.3,45.06,46.17,47.205,48.176,49.601,51.073,52.469,53.652,54.687,55.715,56.714,57.787,58.859,59.87,60.816,61.651,62.324,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353
